transaction_id,sales_module_transaction_id,transaction_source,tender_type,store_no,customer_id,sales_associate_no,transaction_type,transaction_date,pos_transaction_no,register_no,segmentation_flag_a,segmentation_flag_b,segmentation_flag_c,segmentation_flag_d,segmentation_flag_e,segmentation_flag_f,segmentation_flag_g,segmentation_flag_h,customer_no_flag,total_net_retail,no_transaction_lines,reward_points_flag,total_net_retail_central,exchange_rate,currency_code,posted_date,transaction_time,tender_amount_total,tender_amount_total_central,no_tender_lines
58477188,0,1,CASH,9451,2027,17933,R,20-07-2023 00:00,62545,4,0,0,0,0,0,0,0,0,1,382.43,4,1,382.43,1,USD,21-07-2023 00:00,20-07-2023 00:00,382.43,382.43,1
58477189,0,1,GIFT,2,2779,22242,R,06-08-2013 00:00,64576,9,0,0,0,0,0,0,0,0,1,314.7,5,1,314.7,1,USD,07-08-2013 00:00,06-08-2013 00:00,314.7,314.7,1
58477190,0,1,DISC,9422,1103,36229,S,10-07-2024 00:00,54512,4,0,0,0,0,0,0,0,0,1,52.19,4,1,52.19,1,USD,11-07-2024 00:00,10-07-2024 00:00,52.19,52.19,1
58477191,0,1,GIFT,9588,4870,48169,S,13-09-2024 00:00,75227,9,0,0,0,0,0,0,0,0,1,379.8,2,1,379.8,1,USD,14-09-2024 00:00,13-09-2024 00:00,379.8,379.8,1
58477192,0,1,MAST,5011,326,35458,S,31-07-2025 00:00,82346,2,0,0,0,0,0,0,0,0,1,331.05,4,1,331.05,1,USD,01-08-2025 00:00,31-07-2025 00:00,331.05,331.05,1
58477193,0,1,AMEX,9422,494,48638,S,04-12-2015 00:00,83186,4,0,0,0,0,0,0,0,0,1,299.81,4,1,299.81,1,USD,05-12-2015 00:00,04-12-2015 00:00,299.81,299.81,1
58477194,0,1,GIFT,9330,2606,29852,S,25-10-2023 00:00,96567,1,0,0,0,0,0,0,0,0,1,288.69,4,1,288.69,1,USD,26-10-2023 00:00,25-10-2023 00:00,288.69,288.69,1
58477195,0,1,DISC,2,2507,99322,R,15-11-2012 00:00,74573,9,0,0,0,0,0,0,0,0,1,328.68,5,1,328.68,1,USD,16-11-2012 00:00,15-11-2012 00:00,328.68,328.68,1
58477196,0,1,AMEX,9330,129,68094,S,02-09-2025 00:00,24771,6,0,0,0,0,0,0,0,0,1,227.43,5,1,227.43,1,USD,03-09-2025 00:00,02-09-2025 00:00,227.43,227.43,1
58477197,0,1,VISA,9451,3644,37711,S,20-12-2013 00:00,38596,2,0,0,0,0,0,0,0,0,1,121.19,3,1,121.19,1,USD,21-12-2013 00:00,20-12-2013 00:00,121.19,121.19,1
58477198,0,1,VISA,9451,1324,50739,S,05-07-2023 00:00,51155,4,0,0,0,0,0,0,0,0,1,458.41,4,1,458.41,1,USD,06-07-2023 00:00,05-07-2023 00:00,458.41,458.41,1
58477199,0,1,CASH,9451,3943,81950,S,08-12-2012 00:00,68233,10,0,0,0,0,0,0,0,0,1,108.86,2,1,108.86,1,USD,09-12-2012 00:00,08-12-2012 00:00,108.86,108.86,1
58477200,0,1,VISA,5011,122,55128,R,15-11-2012 00:00,87708,7,0,0,0,0,0,0,0,0,1,130.63,1,1,130.63,1,USD,16-11-2012 00:00,15-11-2012 00:00,130.63,130.63,1
58477201,0,1,AMEX,9451,4570,50690,R,18-05-2013 00:00,13205,1,0,0,0,0,0,0,0,0,1,291.06,2,1,291.06,1,USD,19-05-2013 00:00,18-05-2013 00:00,291.06,291.06,1
58477202,0,1,GIFT,9851,4650,90665,S,28-09-2016 00:00,50657,4,0,0,0,0,0,0,0,0,1,478.48,2,1,478.48,1,USD,29-09-2016 00:00,28-09-2016 00:00,478.48,478.48,1
58477203,0,1,CASH,1,595,20270,S,14-10-2024 00:00,51676,9,0,0,0,0,0,0,0,0,1,265.73,1,1,265.73,1,USD,15-10-2024 00:00,14-10-2024 00:00,265.73,265.73,1
58477204,0,1,AMEX,9851,1366,39729,S,30-09-2020 00:00,26117,5,0,0,0,0,0,0,0,0,1,243.7,5,1,243.7,1,USD,01-10-2020 00:00,30-09-2020 00:00,243.7,243.7,1
58477205,0,1,CASH,1,2296,19695,R,28-03-2018 00:00,64836,6,0,0,0,0,0,0,0,0,1,153.67,2,1,153.67,1,USD,29-03-2018 00:00,28-03-2018 00:00,153.67,153.67,1
58477206,0,1,VISA,9451,3379,89415,R,27-07-2020 00:00,22485,2,0,0,0,0,0,0,0,0,1,198.56,2,1,198.56,1,USD,28-07-2020 00:00,27-07-2020 00:00,198.56,198.56,1
58477207,0,1,DISC,5011,2303,73391,S,18-12-2016 00:00,25164,4,0,0,0,0,0,0,0,0,1,469.88,3,1,469.88,1,USD,19-12-2016 00:00,18-12-2016 00:00,469.88,469.88,1
58477208,0,1,VISA,9851,1844,14710,S,23-07-2025 00:00,79976,5,0,0,0,0,0,0,0,0,1,461.46,1,1,461.46,1,USD,24-07-2025 00:00,23-07-2025 00:00,461.46,461.46,1
58477209,0,1,DISC,9422,561,97141,R,13-03-2022 00:00,87616,7,0,0,0,0,0,0,0,0,1,99.56,3,1,99.56,1,USD,14-03-2022 00:00,13-03-2022 00:00,99.56,99.56,1
58477210,0,1,GIFT,2,313,85677,R,08-12-2013 00:00,78182,1,0,0,0,0,0,0,0,0,1,426.15,5,1,426.15,1,USD,09-12-2013 00:00,08-12-2013 00:00,426.15,426.15,1
58477211,0,1,CASH,9588,2181,86679,S,29-07-2015 00:00,84010,6,0,0,0,0,0,0,0,0,1,362.36,1,1,362.36,1,USD,30-07-2015 00:00,29-07-2015 00:00,362.36,362.36,1
58477212,0,1,GIFT,9851,1990,13880,S,21-10-2024 00:00,29140,2,0,0,0,0,0,0,0,0,1,104.98,5,1,104.98,1,USD,22-10-2024 00:00,21-10-2024 00:00,104.98,104.98,1
58477213,0,1,CASH,9451,1386,14057,R,25-06-2015 00:00,21741,1,0,0,0,0,0,0,0,0,1,135.0,5,1,135.0,1,USD,26-06-2015 00:00,25-06-2015 00:00,135.0,135.0,1
58477214,0,1,CASH,9451,3656,43828,S,18-07-2012 00:00,56722,5,0,0,0,0,0,0,0,0,1,122.46,4,1,122.46,1,USD,19-07-2012 00:00,18-07-2012 00:00,122.46,122.46,1
58477215,0,1,MAST,9588,2417,48530,S,02-12-2013 00:00,64990,3,0,0,0,0,0,0,0,0,1,402.77,4,1,402.77,1,USD,03-12-2013 00:00,02-12-2013 00:00,402.77,402.77,1
58477216,0,1,DISC,2,1656,32563,S,03-11-2021 00:00,30007,4,0,0,0,0,0,0,0,0,1,68.23,5,1,68.23,1,USD,04-11-2021 00:00,03-11-2021 00:00,68.23,68.23,1
58477217,0,1,CHECK,9851,2343,76840,S,16-03-2012 00:00,57750,1,0,0,0,0,0,0,0,0,1,250.2,2,1,250.2,1,USD,17-03-2012 00:00,16-03-2012 00:00,250.2,250.2,1
58477218,0,1,DISC,2,1948,12048,S,18-12-2012 00:00,21050,5,0,0,0,0,0,0,0,0,1,327.75,1,1,327.75,1,USD,19-12-2012 00:00,18-12-2012 00:00,327.75,327.75,1
58477219,0,1,CHECK,2,3511,29923,R,26-11-2014 00:00,33263,3,0,0,0,0,0,0,0,0,1,91.2,3,1,91.2,1,USD,27-11-2014 00:00,26-11-2014 00:00,91.2,91.2,1
58477220,0,1,GIFT,1,38,26881,S,25-08-2023 00:00,76143,10,0,0,0,0,0,0,0,0,1,495.86,3,1,495.86,1,USD,26-08-2023 00:00,25-08-2023 00:00,495.86,495.86,1
58477221,0,1,DISC,9422,1260,17225,S,17-02-2019 00:00,47064,7,0,0,0,0,0,0,0,0,1,331.91,5,1,331.91,1,USD,18-02-2019 00:00,17-02-2019 00:00,331.91,331.91,1
58477222,0,1,AMEX,1,470,29036,S,06-05-2024 00:00,88192,10,0,0,0,0,0,0,0,0,1,224.72,1,1,224.72,1,USD,07-05-2024 00:00,06-05-2024 00:00,224.72,224.72,1
58477223,0,1,CHECK,2,4523,48452,S,11-03-2014 00:00,22646,9,0,0,0,0,0,0,0,0,1,335.13,2,1,335.13,1,USD,12-03-2014 00:00,11-03-2014 00:00,335.13,335.13,1
58477224,0,1,AMEX,1,1539,75198,S,07-06-2013 00:00,67092,6,0,0,0,0,0,0,0,0,1,176.66,5,1,176.66,1,USD,08-06-2013 00:00,07-06-2013 00:00,176.66,176.66,1
58477225,0,1,CHECK,9851,1769,39286,S,26-03-2019 00:00,37719,3,0,0,0,0,0,0,0,0,1,142.75,3,1,142.75,1,USD,27-03-2019 00:00,26-03-2019 00:00,142.75,142.75,1
58477226,0,1,CHECK,2,721,39951,S,23-11-2012 00:00,60372,4,0,0,0,0,0,0,0,0,1,448.01,4,1,448.01,1,USD,24-11-2012 00:00,23-11-2012 00:00,448.01,448.01,1
58477227,0,1,MAST,2,1414,26024,S,20-03-2023 00:00,91019,10,0,0,0,0,0,0,0,0,1,402.64,1,1,402.64,1,USD,21-03-2023 00:00,20-03-2023 00:00,402.64,402.64,1
58477228,0,1,MAST,5011,1009,49559,R,02-04-2021 00:00,71237,3,0,0,0,0,0,0,0,0,1,296.3,1,1,296.3,1,USD,03-04-2021 00:00,02-04-2021 00:00,296.3,296.3,1
58477229,0,1,GIFT,9851,2368,49777,S,05-08-2025 00:00,99469,7,0,0,0,0,0,0,0,0,1,284.24,4,1,284.24,1,USD,06-08-2025 00:00,05-08-2025 00:00,284.24,284.24,1
58477230,0,1,GIFT,9422,2240,85032,R,02-11-2016 00:00,65907,6,0,0,0,0,0,0,0,0,1,163.14,4,1,163.14,1,USD,03-11-2016 00:00,02-11-2016 00:00,163.14,163.14,1
58477231,0,1,DISC,5011,1574,60079,S,16-01-2012 00:00,67089,2,0,0,0,0,0,0,0,0,1,91.73,1,1,91.73,1,USD,17-01-2012 00:00,16-01-2012 00:00,91.73,91.73,1
58477232,0,1,MAST,9330,894,23024,S,08-02-2022 00:00,66680,1,0,0,0,0,0,0,0,0,1,291.18,3,1,291.18,1,USD,09-02-2022 00:00,08-02-2022 00:00,291.18,291.18,1
58477233,0,1,VISA,2,1639,53001,S,16-02-2018 00:00,61293,3,0,0,0,0,0,0,0,0,1,107.17,2,1,107.17,1,USD,17-02-2018 00:00,16-02-2018 00:00,107.17,107.17,1
58477234,0,1,AMEX,9588,2123,95575,R,16-01-2019 00:00,66194,7,0,0,0,0,0,0,0,0,1,127.56,2,1,127.56,1,USD,17-01-2019 00:00,16-01-2019 00:00,127.56,127.56,1
58477235,0,1,MAST,9451,42,23569,S,23-04-2014 00:00,40071,7,0,0,0,0,0,0,0,0,1,157.35,5,1,157.35,1,USD,24-04-2014 00:00,23-04-2014 00:00,157.35,157.35,1
58477236,0,1,GIFT,5011,4384,30914,S,04-03-2015 00:00,80001,10,0,0,0,0,0,0,0,0,1,140.91,5,1,140.91,1,USD,05-03-2015 00:00,04-03-2015 00:00,140.91,140.91,1
58477237,0,1,AMEX,9851,4340,60088,S,18-05-2013 00:00,11350,1,0,0,0,0,0,0,0,0,1,107.88,4,1,107.88,1,USD,19-05-2013 00:00,18-05-2013 00:00,107.88,107.88,1
58477238,0,1,MAST,5011,4799,93013,R,03-04-2020 00:00,11740,5,0,0,0,0,0,0,0,0,1,200.33,2,1,200.33,1,USD,04-04-2020 00:00,03-04-2020 00:00,200.33,200.33,1
58477239,0,1,AMEX,9330,764,83839,S,16-05-2021 00:00,74063,5,0,0,0,0,0,0,0,0,1,360.13,4,1,360.13,1,USD,17-05-2021 00:00,16-05-2021 00:00,360.13,360.13,1
58477240,0,1,CHECK,9588,3456,70100,S,06-09-2021 00:00,17861,6,0,0,0,0,0,0,0,0,1,112.84,4,1,112.84,1,USD,07-09-2021 00:00,06-09-2021 00:00,112.84,112.84,1
58477241,0,1,VISA,5011,3246,73357,S,02-07-2024 00:00,89915,1,0,0,0,0,0,0,0,0,1,245.1,5,1,245.1,1,USD,03-07-2024 00:00,02-07-2024 00:00,245.1,245.1,1
58477242,0,1,CHECK,9422,4613,62722,S,28-11-2015 00:00,60831,3,0,0,0,0,0,0,0,0,1,448.66,2,1,448.66,1,USD,29-11-2015 00:00,28-11-2015 00:00,448.66,448.66,1
58477243,0,1,GIFT,9422,4134,66096,S,07-04-2016 00:00,24273,7,0,0,0,0,0,0,0,0,1,484.84,2,1,484.84,1,USD,08-04-2016 00:00,07-04-2016 00:00,484.84,484.84,1
58477244,0,1,CASH,9330,3571,20913,R,17-02-2019 00:00,64610,1,0,0,0,0,0,0,0,0,1,209.25,1,1,209.25,1,USD,18-02-2019 00:00,17-02-2019 00:00,209.25,209.25,1
58477245,0,1,MAST,9451,495,91384,R,24-07-2018 00:00,33544,1,0,0,0,0,0,0,0,0,1,395.04,1,1,395.04,1,USD,25-07-2018 00:00,24-07-2018 00:00,395.04,395.04,1
58477246,0,1,CHECK,9422,1228,20981,R,15-06-2020 00:00,53479,4,0,0,0,0,0,0,0,0,1,414.41,5,1,414.41,1,USD,16-06-2020 00:00,15-06-2020 00:00,414.41,414.41,1
58477247,0,1,VISA,1,2908,64045,S,26-02-2020 00:00,77380,2,0,0,0,0,0,0,0,0,1,419.62,2,1,419.62,1,USD,27-02-2020 00:00,26-02-2020 00:00,419.62,419.62,1
58477248,0,1,MAST,9422,1448,96693,S,11-05-2020 00:00,68076,1,0,0,0,0,0,0,0,0,1,205.18,5,1,205.18,1,USD,12-05-2020 00:00,11-05-2020 00:00,205.18,205.18,1
58477249,0,1,GIFT,2,1583,90284,S,04-02-2012 00:00,13070,3,0,0,0,0,0,0,0,0,1,244.65,5,1,244.65,1,USD,05-02-2012 00:00,04-02-2012 00:00,244.65,244.65,1
58477250,0,1,GIFT,9422,2255,93054,S,30-07-2022 00:00,10754,7,0,0,0,0,0,0,0,0,1,361.46,1,1,361.46,1,USD,31-07-2022 00:00,30-07-2022 00:00,361.46,361.46,1
58477251,0,1,VISA,9330,793,20629,S,30-05-2018 00:00,49977,1,0,0,0,0,0,0,0,0,1,337.34,1,1,337.34,1,USD,31-05-2018 00:00,30-05-2018 00:00,337.34,337.34,1
58477252,0,1,CHECK,9422,4576,71471,S,09-10-2022 00:00,27232,6,0,0,0,0,0,0,0,0,1,385.94,1,1,385.94,1,USD,10-10-2022 00:00,09-10-2022 00:00,385.94,385.94,1
58477253,0,1,DISC,5011,3251,64336,S,18-06-2022 00:00,85358,10,0,0,0,0,0,0,0,0,1,105.44,4,1,105.44,1,USD,19-06-2022 00:00,18-06-2022 00:00,105.44,105.44,1
58477254,0,1,DISC,2,4517,99239,S,26-09-2020 00:00,22185,10,0,0,0,0,0,0,0,0,1,194.27,1,1,194.27,1,USD,27-09-2020 00:00,26-09-2020 00:00,194.27,194.27,1
58477255,0,1,VISA,9330,2664,49151,S,30-12-2022 00:00,31960,6,0,0,0,0,0,0,0,0,1,456.92,2,1,456.92,1,USD,31-12-2022 00:00,30-12-2022 00:00,456.92,456.92,1
58477256,0,1,CASH,9451,4674,53223,S,16-01-2018 00:00,96062,5,0,0,0,0,0,0,0,0,1,463.84,3,1,463.84,1,USD,17-01-2018 00:00,16-01-2018 00:00,463.84,463.84,1
58477257,0,1,MAST,9588,4765,98446,R,09-09-2013 00:00,17834,3,0,0,0,0,0,0,0,0,1,128.56,1,1,128.56,1,USD,10-09-2013 00:00,09-09-2013 00:00,128.56,128.56,1
58477258,0,1,GIFT,9330,534,66487,S,20-01-2023 00:00,77745,2,0,0,0,0,0,0,0,0,1,244.26,5,1,244.26,1,USD,21-01-2023 00:00,20-01-2023 00:00,244.26,244.26,1
58477259,0,1,GIFT,5011,2791,56229,S,01-10-2021 00:00,54728,1,0,0,0,0,0,0,0,0,1,228.37,4,1,228.37,1,USD,02-10-2021 00:00,01-10-2021 00:00,228.37,228.37,1
58477260,0,1,CHECK,9588,4833,22460,S,09-06-2018 00:00,61501,7,0,0,0,0,0,0,0,0,1,435.41,5,1,435.41,1,USD,10-06-2018 00:00,09-06-2018 00:00,435.41,435.41,1
58477261,0,1,DISC,9422,2130,65976,R,10-06-2019 00:00,24521,8,0,0,0,0,0,0,0,0,1,63.85,3,1,63.85,1,USD,11-06-2019 00:00,10-06-2019 00:00,63.85,63.85,1
58477262,0,1,DISC,9330,2649,94447,R,16-04-2017 00:00,68276,6,0,0,0,0,0,0,0,0,1,461.11,3,1,461.11,1,USD,17-04-2017 00:00,16-04-2017 00:00,461.11,461.11,1
58477263,0,1,AMEX,9451,2786,29649,S,15-03-2016 00:00,88951,6,0,0,0,0,0,0,0,0,1,198.84,2,1,198.84,1,USD,16-03-2016 00:00,15-03-2016 00:00,198.84,198.84,1
58477264,0,1,AMEX,2,2050,60225,S,18-06-2021 00:00,62395,8,0,0,0,0,0,0,0,0,1,298.15,5,1,298.15,1,USD,19-06-2021 00:00,18-06-2021 00:00,298.15,298.15,1
58477265,0,1,VISA,9851,1511,49867,S,26-01-2025 00:00,23379,7,0,0,0,0,0,0,0,0,1,283.75,5,1,283.75,1,USD,27-01-2025 00:00,26-01-2025 00:00,283.75,283.75,1
58477266,0,1,AMEX,9851,350,17159,S,16-01-2016 00:00,63628,6,0,0,0,0,0,0,0,0,1,246.14,5,1,246.14,1,USD,17-01-2016 00:00,16-01-2016 00:00,246.14,246.14,1
58477267,0,1,MAST,9330,3349,68884,S,21-02-2021 00:00,93310,7,0,0,0,0,0,0,0,0,1,438.23,2,1,438.23,1,USD,22-02-2021 00:00,21-02-2021 00:00,438.23,438.23,1
58477268,0,1,DISC,9588,1370,26592,S,02-07-2016 00:00,99754,7,0,0,0,0,0,0,0,0,1,104.04,4,1,104.04,1,USD,03-07-2016 00:00,02-07-2016 00:00,104.04,104.04,1
58477269,0,1,CASH,1,98,77033,S,29-05-2021 00:00,32087,2,0,0,0,0,0,0,0,0,1,464.99,2,1,464.99,1,USD,30-05-2021 00:00,29-05-2021 00:00,464.99,464.99,1
58477270,0,1,GIFT,5011,1382,64362,S,08-06-2024 00:00,29841,7,0,0,0,0,0,0,0,0,1,289.64,5,1,289.64,1,USD,09-06-2024 00:00,08-06-2024 00:00,289.64,289.64,1
58477271,0,1,AMEX,9851,1358,31234,S,01-10-2015 00:00,20032,7,0,0,0,0,0,0,0,0,1,331.44,4,1,331.44,1,USD,02-10-2015 00:00,01-10-2015 00:00,331.44,331.44,1
58477272,0,1,CASH,1,3857,24789,S,26-09-2016 00:00,69409,1,0,0,0,0,0,0,0,0,1,104.07,1,1,104.07,1,USD,27-09-2016 00:00,26-09-2016 00:00,104.07,104.07,1
58477273,0,1,VISA,9588,3751,52858,S,17-01-2020 00:00,86479,5,0,0,0,0,0,0,0,0,1,202.34,2,1,202.34,1,USD,18-01-2020 00:00,17-01-2020 00:00,202.34,202.34,1
58477274,0,1,MAST,9330,75,39719,S,12-07-2024 00:00,26625,9,0,0,0,0,0,0,0,0,1,98.37,3,1,98.37,1,USD,13-07-2024 00:00,12-07-2024 00:00,98.37,98.37,1
58477275,0,1,AMEX,1,3605,17732,S,29-03-2012 00:00,34785,3,0,0,0,0,0,0,0,0,1,290.86,5,1,290.86,1,USD,30-03-2012 00:00,29-03-2012 00:00,290.86,290.86,1
58477276,0,1,GIFT,9451,4392,53602,S,06-11-2020 00:00,79731,2,0,0,0,0,0,0,0,0,1,224.26,3,1,224.26,1,USD,07-11-2020 00:00,06-11-2020 00:00,224.26,224.26,1
58477277,0,1,DISC,9588,3865,60110,S,17-05-2017 00:00,15578,3,0,0,0,0,0,0,0,0,1,471.8,4,1,471.8,1,USD,18-05-2017 00:00,17-05-2017 00:00,471.8,471.8,1
58477278,0,1,AMEX,5011,3225,56729,S,07-05-2013 00:00,59592,4,0,0,0,0,0,0,0,0,1,498.85,5,1,498.85,1,USD,08-05-2013 00:00,07-05-2013 00:00,498.85,498.85,1
58477279,0,1,CASH,5011,3568,76821,S,13-09-2016 00:00,77695,2,0,0,0,0,0,0,0,0,1,164.4,3,1,164.4,1,USD,14-09-2016 00:00,13-09-2016 00:00,164.4,164.4,1
58477280,0,1,MAST,1,2567,17361,S,13-10-2014 00:00,56625,1,0,0,0,0,0,0,0,0,1,271.9,2,1,271.9,1,USD,14-10-2014 00:00,13-10-2014 00:00,271.9,271.9,1
58477281,0,1,VISA,1,851,99886,S,20-09-2016 00:00,78901,4,0,0,0,0,0,0,0,0,1,243.58,1,1,243.58,1,USD,21-09-2016 00:00,20-09-2016 00:00,243.58,243.58,1
58477282,0,1,CASH,1,4505,72763,S,24-08-2023 00:00,37034,7,0,0,0,0,0,0,0,0,1,379.32,1,1,379.32,1,USD,25-08-2023 00:00,24-08-2023 00:00,379.32,379.32,1
58477283,0,1,CASH,9330,3213,78781,R,09-02-2017 00:00,63927,9,0,0,0,0,0,0,0,0,1,385.29,5,1,385.29,1,USD,10-02-2017 00:00,09-02-2017 00:00,385.29,385.29,1
58477284,0,1,MAST,9330,1927,78088,S,14-08-2015 00:00,38835,2,0,0,0,0,0,0,0,0,1,482.59,1,1,482.59,1,USD,15-08-2015 00:00,14-08-2015 00:00,482.59,482.59,1
58477285,0,1,CASH,9422,1165,52115,S,06-09-2021 00:00,29213,8,0,0,0,0,0,0,0,0,1,241.4,1,1,241.4,1,USD,07-09-2021 00:00,06-09-2021 00:00,241.4,241.4,1
58477286,0,1,CASH,9588,3397,73587,S,23-05-2021 00:00,80513,9,0,0,0,0,0,0,0,0,1,217.91,2,1,217.91,1,USD,24-05-2021 00:00,23-05-2021 00:00,217.91,217.91,1
58477287,0,1,CASH,9422,1467,37794,R,23-07-2020 00:00,31809,10,0,0,0,0,0,0,0,0,1,320.33,3,1,320.33,1,USD,24-07-2020 00:00,23-07-2020 00:00,320.33,320.33,1
58477288,0,1,CASH,9588,2691,54622,R,27-06-2025 00:00,56269,3,0,0,0,0,0,0,0,0,1,453.94,2,1,453.94,1,USD,28-06-2025 00:00,27-06-2025 00:00,453.94,453.94,1
58477289,0,1,MAST,9851,4491,64312,R,15-03-2012 00:00,35651,3,0,0,0,0,0,0,0,0,1,61.34,1,1,61.34,1,USD,16-03-2012 00:00,15-03-2012 00:00,61.34,61.34,1
58477290,0,1,VISA,9451,3478,73887,R,05-09-2015 00:00,44526,8,0,0,0,0,0,0,0,0,1,157.38,2,1,157.38,1,USD,06-09-2015 00:00,05-09-2015 00:00,157.38,157.38,1
58477291,0,1,DISC,9588,731,75042,S,22-02-2023 00:00,60445,9,0,0,0,0,0,0,0,0,1,118.66,1,1,118.66,1,USD,23-02-2023 00:00,22-02-2023 00:00,118.66,118.66,1
58477292,0,1,DISC,9451,3055,80020,S,12-07-2014 00:00,10002,2,0,0,0,0,0,0,0,0,1,213.59,2,1,213.59,1,USD,13-07-2014 00:00,12-07-2014 00:00,213.59,213.59,1
58477293,0,1,DISC,9330,410,20471,S,19-03-2018 00:00,36599,2,0,0,0,0,0,0,0,0,1,265.87,1,1,265.87,1,USD,20-03-2018 00:00,19-03-2018 00:00,265.87,265.87,1
58477294,0,1,GIFT,9588,2485,95857,S,11-07-2012 00:00,39349,5,0,0,0,0,0,0,0,0,1,386.68,1,1,386.68,1,USD,12-07-2012 00:00,11-07-2012 00:00,386.68,386.68,1
58477295,0,1,DISC,9330,1689,61319,S,04-01-2025 00:00,80947,4,0,0,0,0,0,0,0,0,1,378.71,2,1,378.71,1,USD,05-01-2025 00:00,04-01-2025 00:00,378.71,378.71,1
58477296,0,1,DISC,9422,1923,53364,S,02-11-2021 00:00,27239,6,0,0,0,0,0,0,0,0,1,432.23,1,1,432.23,1,USD,03-11-2021 00:00,02-11-2021 00:00,432.23,432.23,1
58477297,0,1,MAST,9851,4055,37647,S,01-12-2013 00:00,41242,9,0,0,0,0,0,0,0,0,1,374.14,2,1,374.14,1,USD,02-12-2013 00:00,01-12-2013 00:00,374.14,374.14,1
58477298,0,1,CHECK,9451,3482,15613,S,24-06-2021 00:00,38615,2,0,0,0,0,0,0,0,0,1,131.35,2,1,131.35,1,USD,25-06-2021 00:00,24-06-2021 00:00,131.35,131.35,1
58477299,0,1,GIFT,9422,2858,79423,R,25-10-2018 00:00,52525,9,0,0,0,0,0,0,0,0,1,73.02,1,1,73.02,1,USD,26-10-2018 00:00,25-10-2018 00:00,73.02,73.02,1
58477300,0,1,VISA,2,541,36939,S,29-03-2021 00:00,35486,10,0,0,0,0,0,0,0,0,1,422.46,1,1,422.46,1,USD,30-03-2021 00:00,29-03-2021 00:00,422.46,422.46,1
58477301,0,1,CHECK,9851,2078,60987,R,12-08-2018 00:00,12871,6,0,0,0,0,0,0,0,0,1,67.32,1,1,67.32,1,USD,13-08-2018 00:00,12-08-2018 00:00,67.32,67.32,1
58477302,0,1,CASH,1,3322,73109,S,25-02-2024 00:00,77853,8,0,0,0,0,0,0,0,0,1,401.79,1,1,401.79,1,USD,26-02-2024 00:00,25-02-2024 00:00,401.79,401.79,1
58477303,0,1,GIFT,9451,1287,36097,R,03-10-2025 00:00,32002,5,0,0,0,0,0,0,0,0,1,440.26,4,1,440.26,1,USD,04-10-2025 00:00,03-10-2025 00:00,440.26,440.26,1
58477304,0,1,VISA,2,3313,24322,S,01-12-2021 00:00,32286,8,0,0,0,0,0,0,0,0,1,173.87,4,1,173.87,1,USD,02-12-2021 00:00,01-12-2021 00:00,173.87,173.87,1
58477305,0,1,GIFT,2,244,36931,R,31-08-2013 00:00,67031,1,0,0,0,0,0,0,0,0,1,152.45,1,1,152.45,1,USD,01-09-2013 00:00,31-08-2013 00:00,152.45,152.45,1
58477306,0,1,DISC,9851,4872,41885,S,03-06-2024 00:00,30892,4,0,0,0,0,0,0,0,0,1,150.3,5,1,150.3,1,USD,04-06-2024 00:00,03-06-2024 00:00,150.3,150.3,1
58477307,0,1,MAST,9851,1639,57986,S,07-06-2024 00:00,10011,6,0,0,0,0,0,0,0,0,1,63.9,2,1,63.9,1,USD,08-06-2024 00:00,07-06-2024 00:00,63.9,63.9,1
58477308,0,1,DISC,9588,1750,26423,R,10-07-2012 00:00,94244,8,0,0,0,0,0,0,0,0,1,75.61,3,1,75.61,1,USD,11-07-2012 00:00,10-07-2012 00:00,75.61,75.61,1
58477309,0,1,GIFT,5011,2846,98230,S,25-07-2022 00:00,72091,6,0,0,0,0,0,0,0,0,1,483.44,3,1,483.44,1,USD,26-07-2022 00:00,25-07-2022 00:00,483.44,483.44,1
58477310,0,1,CASH,9851,2420,51763,R,05-02-2016 00:00,62207,8,0,0,0,0,0,0,0,0,1,276.66,1,1,276.66,1,USD,06-02-2016 00:00,05-02-2016 00:00,276.66,276.66,1
58477311,0,1,AMEX,9588,3187,31802,R,05-07-2025 00:00,36643,10,0,0,0,0,0,0,0,0,1,413.97,3,1,413.97,1,USD,06-07-2025 00:00,05-07-2025 00:00,413.97,413.97,1
58477312,0,1,GIFT,5011,1348,55419,S,26-12-2021 00:00,80164,7,0,0,0,0,0,0,0,0,1,218.19,1,1,218.19,1,USD,27-12-2021 00:00,26-12-2021 00:00,218.19,218.19,1
58477313,0,1,DISC,9330,921,88582,S,10-06-2016 00:00,63638,2,0,0,0,0,0,0,0,0,1,472.19,1,1,472.19,1,USD,11-06-2016 00:00,10-06-2016 00:00,472.19,472.19,1
58477314,0,1,CASH,9330,1972,11846,S,19-02-2021 00:00,13621,5,0,0,0,0,0,0,0,0,1,393.57,3,1,393.57,1,USD,20-02-2021 00:00,19-02-2021 00:00,393.57,393.57,1
58477315,0,1,MAST,5011,1575,53254,S,25-02-2016 00:00,34979,1,0,0,0,0,0,0,0,0,1,321.46,4,1,321.46,1,USD,26-02-2016 00:00,25-02-2016 00:00,321.46,321.46,1
58477316,0,1,MAST,9330,3997,54261,S,04-09-2025 00:00,87181,1,0,0,0,0,0,0,0,0,1,458.22,2,1,458.22,1,USD,05-09-2025 00:00,04-09-2025 00:00,458.22,458.22,1
