inc_id,scan_id,producttype,details,chest,height,inseamleft,inseamright,neck,outseamleft,outseamright,overarmcircumference,seatmeasurement,shirtwaist,sleeveleft,sleeveright,trouserwaist,load_filename,process_date,load_timestamp,version,brand,year,month,thighleft,wristleft,shoulderwidth,wristright,thighright,overarm,chestcb,bicepleft,hipscb,bicepright,waist,stomach
56,980d72fd-b164-40d7-99fd-c2a485631f74,Dress Pants,"Waist: 38 , Inseam: 32",55.41,78.57,31.75,32.47,19.75,44.04,43.52,58.15,49.77,54.81,36.73,33.36,37.21,scanId-980d72fd-b164-40d7-99fd-c2a485631f74-dxl-custom-measures-version-1.5.2_28_02_2025.json,01-03-2025,48:17.7,1.5.2,Brooks Brothers,2025,2,26.56,6.72,20.65,6.58,29.59,57.55,43.39,15.39,50.59,15.29,38.13,48.16
57,980d72fd-b164-40d7-99fd-c2a485631f74,Denim,"Waist: 52 , Inseam: 36",58.72,76.17,36.36,36.03,18.35,38.94,38.69,56.07,53.42,50.25,35.01,36.56,51.65,scanId-980d72fd-b164-40d7-99fd-c2a485631f74-dxl-custom-measures-version-1.5.2_28_02_2025.json,01-03-2025,48:17.7,1.5.2,7 for All Man Kind,2025,2,28.27,6.97,20.69,6.59,25.33,52.4,44.35,16.37,44.15,16.44,52.08,51.9
58,f472c2fd-f1e2-450b-8d4e-e6ca84ef9570,Shorts,"Waist: 40 , Inseam: 33",59.57,79.24,33.15,32.73,17.63,44.72,43.63,55.12,47.86,49.62,36.61,35.25,39.7,scanId-f472c2fd-f1e2-450b-8d4e-e6ca84ef9570-dxl-custom-measures-version-1.5.2_14_11_2024.json,15-11-2024,40:31.1,1.5.2,Polo Ralph Lauren,2024,11,24.6,8.29,21.29,8.01,27.98,52.86,48.91,13.85,48.54,13.01,40.76,48.52
59,97223281-4685-46bd-b26e-57a67626743a,Dress Pants,"Waist: 42 , Inseam: 36",56.84,71.95,35.73,36.47,17.21,38.15,43.1,57.78,53.57,57.83,35.75,34.0,42.28,scanId-97223281-4685-46bd-b26e-57a67626743a-dxl-custom-measures-version-1.5.2_31_05_2024.json,01-06-2024,54:57.5,1.5.2,Brooks Brothers,2024,5,29.98,7.9,18.38,8.4,26.46,52.43,51.72,15.35,45.61,13.38,42.67,47.19
60,97223281-4685-46bd-b26e-57a67626743a,Denim,"Waist: 56 , Inseam: 36",48.46,78.27,35.61,35.8,19.78,38.06,43.54,56.67,53.44,51.71,34.51,34.79,56.16,scanId-97223281-4685-46bd-b26e-57a67626743a-dxl-custom-measures-version-1.5.2_31_05_2024.json,01-06-2024,54:57.5,1.5.2,Brooks Brothers,2024,5,29.85,7.8,20.99,8.38,24.13,53.51,47.4,16.65,49.7,13.01,55.77,55.47
61,fc7dead5-243c-4bde-aff1-1603712256f9,Dress Pants,"Waist: 44 , Inseam: 33",52.39,72.58,32.54,32.71,17.29,39.78,39.99,56.6,47.53,51.03,34.51,36.03,44.37,scanId-fc7dead5-243c-4bde-aff1-1603712256f9-dxl-custom-measures-version-1.5.2_08_02_2025.json,09-02-2025,43:23.6,1.5.2,Tommy Hilfiger,2025,2,28.91,7.03,21.76,8.48,26.53,55.46,44.52,14.31,48.65,14.65,44.42,55.72
62,fc7dead5-243c-4bde-aff1-1603712256f9,Shorts,"Waist: 52 , Inseam: 36",52.95,77.9,35.62,36.27,19.11,38.4,43.44,57.8,51.21,56.02,36.96,33.0,51.6,scanId-fc7dead5-243c-4bde-aff1-1603712256f9-dxl-custom-measures-version-1.5.2_08_02_2025.json,09-02-2025,43:23.6,1.5.2,Tommy Hilfiger,2025,2,27.26,6.58,18.36,8.32,24.6,57.52,44.73,16.61,48.46,16.63,51.37,47.09
63,cbbbbdf1-952a-46b3-a8ae-6b27e946dbc2,Dress Pants,"Waist: 44 , Inseam: 36",58.72,76.4,36.19,35.52,18.6,39.98,45.68,52.78,55.62,53.62,33.06,36.89,44.09,scanId-cbbbbdf1-952a-46b3-a8ae-6b27e946dbc2-dxl-custom-measures-version-1.5.2_05_08_2024.json,06-08-2024,37:46.2,1.5.2,Brooks Brothers,2024,8,25.88,8.31,20.02,7.26,29.69,52.79,46.58,15.56,46.26,15.35,44.35,48.96
64,cbbbbdf1-952a-46b3-a8ae-6b27e946dbc2,Casual Pants,"Waist: 42 , Inseam: 33",50.97,70.34,32.66,32.93,18.55,39.54,41.58,55.42,47.5,52.98,36.45,36.35,42.76,scanId-cbbbbdf1-952a-46b3-a8ae-6b27e946dbc2-dxl-custom-measures-version-1.5.2_05_08_2024.json,06-08-2024,37:46.2,1.5.2,Polo Ralph Lauren,2024,8,29.72,8.4,18.04,7.33,26.85,55.52,48.9,16.03,46.58,14.62,42.25,49.66
65,873e346e-8ba1-4a85-9226-2122a6473e76,Casual Pants,"Waist: 40 , Inseam: 33",49.7,76.02,33.47,33.4,17.16,38.45,42.36,61.39,46.2,55.77,35.72,36.41,40.64,scanId-873e346e-8ba1-4a85-9226-2122a6473e76-dxl-custom-measures-version-1.5.2_11_02_2024.json,12-02-2024,52:45.9,1.5.2,Tommy Hilfiger,2024,2,24.17,7.34,19.66,7.57,27.9,55.3,43.45,15.82,53.91,14.1,40.06,55.43
66,0a40830a-7f97-4d78-a482-6526ac930365,Dress Pants,"Waist: 44 , Inseam: 33",50.83,76.49,32.74,32.68,18.94,39.83,45.16,57.12,49.35,54.77,36.8,33.28,43.03,scanId-0a40830a-7f97-4d78-a482-6526ac930365-dxl-custom-measures-version-1.5.2_07_04_2025.json,08-04-2025,26:47.3,1.5.2,Polo Ralph Lauren,2025,4,26.54,7.5,18.86,8.19,29.27,55.1,50.44,13.79,47.73,15.43,44.98,49.8
67,e6bbb567-0209-4637-838d-7398db5e3a5d,Casual Pants,"Waist: 54 , Inseam: 32",59.0,74.88,32.32,32.4,16.11,43.58,38.47,60.6,49.83,56.56,33.62,33.52,53.39,scanId-e6bbb567-0209-4637-838d-7398db5e3a5d-dxl-custom-measures-version-1.5.2_06_09_2025.json,07-09-2025,31:46.2,1.5.2,7 for All Man Kind,2025,9,25.75,8.16,21.17,7.84,28.87,58.79,46.34,16.37,53.98,15.39,54.44,46.35
68,e6bbb567-0209-4637-838d-7398db5e3a5d,Casual Pants,"Waist: 42 , Inseam: 34",58.82,76.16,33.58,33.59,18.82,40.98,45.38,59.09,52.12,53.54,35.63,33.0,41.54,scanId-e6bbb567-0209-4637-838d-7398db5e3a5d-dxl-custom-measures-version-1.5.2_06_09_2025.json,07-09-2025,31:46.2,1.5.2,Calvin Klein,2025,9,28.75,7.96,18.38,7.62,24.36,51.77,43.04,13.16,47.36,15.91,42.14,52.43
69,3056ece1-75fa-4859-b557-958eb0bc98cc,Denim,"Waist: 52 , Inseam: 32",50.26,72.89,31.87,31.61,18.72,38.58,45.36,54.9,50.46,48.12,33.08,33.84,52.52,scanId-3056ece1-75fa-4859-b557-958eb0bc98cc-dxl-custom-measures-version-1.5.2_08_07_2024.json,09-07-2024,45:40.3,1.5.2,Polo Ralph Lauren,2024,7,29.93,7.72,21.11,6.68,27.03,52.31,46.34,15.61,44.93,13.82,51.29,51.0
70,cd36c6fd-1d99-41cd-8a73-2495e7fce27a,Casual Pants,"Waist: 50 , Inseam: 34",48.47,72.19,33.83,34.16,17.06,38.77,45.29,59.66,51.13,53.33,33.82,36.65,50.98,scanId-cd36c6fd-1d99-41cd-8a73-2495e7fce27a-dxl-custom-measures-version-1.5.2_21_08_2024.json,22-08-2024,10:32.7,1.5.2,7 for All Man Kind,2024,8,28.89,7.92,19.55,7.53,25.59,57.44,50.96,14.6,53.8,13.32,50.02,51.96
71,cd36c6fd-1d99-41cd-8a73-2495e7fce27a,Denim,"Waist: 40 , Inseam: 33",53.59,78.44,33.26,32.92,18.84,42.7,44.7,55.35,53.49,56.95,35.85,34.1,40.82,scanId-cd36c6fd-1d99-41cd-8a73-2495e7fce27a-dxl-custom-measures-version-1.5.2_21_08_2024.json,22-08-2024,10:32.7,1.5.2,Brooks Brothers,2024,8,24.16,8.24,19.23,8.11,29.73,59.56,42.53,14.08,49.15,15.45,39.93,46.46
72,cd36c6fd-1d99-41cd-8a73-2495e7fce27a,Dress Pants,"Waist: 40 , Inseam: 34",49.54,77.56,34.41,33.97,16.05,42.75,39.56,58.99,55.54,49.5,36.46,33.1,40.94,scanId-cd36c6fd-1d99-41cd-8a73-2495e7fce27a-dxl-custom-measures-version-1.5.2_21_08_2024.json,22-08-2024,10:32.7,1.5.2,7 for All Man Kind,2024,8,29.14,6.55,18.08,8.14,28.07,55.38,49.94,15.67,53.1,14.14,40.42,54.81
73,3130d64e-634f-4d72-b4e7-30196718969b,Denim,"Waist: 50 , Inseam: 32",49.99,70.2,31.58,31.9,16.46,45.51,44.03,54.45,50.82,50.8,34.34,36.61,49.49,scanId-3130d64e-634f-4d72-b4e7-30196718969b-dxl-custom-measures-version-1.5.2_30_05_2024.json,31-05-2024,32:36.2,1.5.2,7 for All Man Kind,2024,5,26.9,7.56,19.46,6.81,24.67,58.31,49.1,16.66,46.86,14.23,50.81,53.42
74,3130d64e-634f-4d72-b4e7-30196718969b,Dress Pants,"Waist: 54 , Inseam: 32",59.98,72.67,32.44,31.89,18.94,43.2,41.49,61.1,54.14,49.58,35.25,36.02,53.06,scanId-3130d64e-634f-4d72-b4e7-30196718969b-dxl-custom-measures-version-1.5.2_30_05_2024.json,31-05-2024,32:36.2,1.5.2,Polo Ralph Lauren,2024,5,24.79,7.53,20.94,7.19,28.44,53.71,51.5,15.85,49.78,15.9,54.88,49.24
75,9e37eef3-7d7c-44c2-8022-0ee9ddbe75a8,Casual Pants,"Waist: 46 , Inseam: 34",49.21,76.54,34.4,33.7,16.02,39.56,41.91,58.02,47.33,54.08,35.58,34.15,45.73,scanId-9e37eef3-7d7c-44c2-8022-0ee9ddbe75a8-dxl-custom-measures-version-1.5.2_08_08_2025.json,09-08-2025,42:27.1,1.5.2,7 for All Man Kind,2025,8,26.41,7.65,21.9,7.53,28.96,54.97,47.64,14.88,45.87,13.59,46.17,53.36
76,e2714b13-cc17-4504-a416-4029fa64c339,Denim,"Waist: 52 , Inseam: 36",50.06,68.54,36.32,36.28,19.38,42.53,40.83,54.51,50.98,53.34,36.84,34.57,52.47,scanId-e2714b13-cc17-4504-a416-4029fa64c339-dxl-custom-measures-version-1.5.2_02_02_2025.json,03-02-2025,11:13.2,1.5.2,7 for All Man Kind,2025,2,28.37,8.42,21.76,7.54,27.11,54.2,48.3,16.54,45.34,15.33,51.05,49.01
77,e2714b13-cc17-4504-a416-4029fa64c339,Shorts,"Waist: 42 , Inseam: 33",49.68,79.23,33.0,33.25,17.83,39.91,45.92,53.22,51.04,51.66,33.59,36.3,41.66,scanId-e2714b13-cc17-4504-a416-4029fa64c339-dxl-custom-measures-version-1.5.2_02_02_2025.json,03-02-2025,11:13.2,1.5.2,Tommy Hilfiger,2025,2,24.6,8.01,19.32,7.57,25.08,50.73,51.77,14.68,51.98,14.12,41.36,52.81
78,e2714b13-cc17-4504-a416-4029fa64c339,Shorts,"Waist: 46 , Inseam: 32",50.23,76.08,32.27,32.09,19.27,38.96,44.25,53.2,53.7,56.61,33.52,34.99,45.22,scanId-e2714b13-cc17-4504-a416-4029fa64c339-dxl-custom-measures-version-1.5.2_02_02_2025.json,03-02-2025,11:13.2,1.5.2,Calvin Klein,2025,2,25.78,6.63,19.69,6.66,25.76,57.9,42.49,13.3,47.41,15.27,45.16,47.11
79,e359d341-701d-4fff-9f3c-92d0a69627e6,Denim,"Waist: 38 , Inseam: 28",50.13,78.05,28.14,27.65,16.7,41.41,39.58,61.43,51.15,48.64,35.53,36.21,37.58,scanId-e359d341-701d-4fff-9f3c-92d0a69627e6-dxl-custom-measures-version-1.5.2_25_11_2024.json,26-11-2024,50:19.1,1.5.2,Brooks Brothers,2024,11,27.08,8.45,19.84,6.92,29.05,54.77,45.86,16.94,47.27,13.6,38.73,49.01
80,2ac82170-289a-492a-a646-987f0969bc62,Casual Pants,"Waist: 48 , Inseam: 30",54.87,68.59,30.09,30.49,19.28,40.74,41.29,56.45,55.61,50.07,33.59,35.83,48.17,scanId-2ac82170-289a-492a-a646-987f0969bc62-dxl-custom-measures-version-1.5.2_04_02_2025.json,05-02-2025,32:11.9,1.5.2,Brooks Brothers,2025,2,26.26,7.65,18.46,8.27,24.65,56.18,43.6,15.0,49.41,14.27,48.59,53.43
81,2ac82170-289a-492a-a646-987f0969bc62,Shorts,"Waist: 42 , Inseam: 33",58.38,79.31,32.7,33.04,17.13,42.91,45.5,57.54,48.62,54.4,33.56,34.05,41.08,scanId-2ac82170-289a-492a-a646-987f0969bc62-dxl-custom-measures-version-1.5.2_04_02_2025.json,05-02-2025,32:11.9,1.5.2,Brooks Brothers,2025,2,26.36,7.67,20.75,7.15,29.75,50.58,48.61,16.18,44.02,16.33,41.67,52.25
82,2ac82170-289a-492a-a646-987f0969bc62,Dress Pants,"Waist: 40 , Inseam: 36",54.39,77.2,35.64,36.33,16.93,43.32,40.9,53.47,53.98,57.8,34.13,35.45,39.31,scanId-2ac82170-289a-492a-a646-987f0969bc62-dxl-custom-measures-version-1.5.2_04_02_2025.json,05-02-2025,32:11.9,1.5.2,Polo Ralph Lauren,2025,2,26.37,7.96,19.78,8.01,29.75,54.09,46.04,14.55,44.76,14.73,39.67,47.24
83,f8466944-64a7-4c10-a929-cf21deb8b6e8,Casual Pants,"Waist: 38 , Inseam: 32",57.46,78.29,31.97,31.97,16.1,43.07,45.46,53.92,52.06,48.67,35.24,35.63,37.93,scanId-f8466944-64a7-4c10-a929-cf21deb8b6e8-dxl-custom-measures-version-1.5.2_20_06_2025.json,21-06-2025,32:55.3,1.5.2,Tommy Hilfiger,2025,6,28.89,6.9,18.47,7.53,27.75,52.29,46.56,13.82,44.45,15.03,37.43,47.32
84,0c656346-999c-4745-966a-db98a68ce726,Shorts,"Waist: 40 , Inseam: 34",51.55,75.78,34.43,33.83,17.97,42.75,43.92,53.56,48.42,55.47,34.13,36.97,39.13,scanId-0c656346-999c-4745-966a-db98a68ce726-dxl-custom-measures-version-1.5.2_17_06_2024.json,18-06-2024,18:39.8,1.5.2,Brooks Brothers,2024,6,27.25,7.77,20.79,7.84,24.1,55.44,49.45,15.37,53.21,15.25,39.89,53.26
85,0c656346-999c-4745-966a-db98a68ce726,Casual Pants,"Waist: 50 , Inseam: 33",56.0,76.98,32.55,33.12,16.14,42.36,42.67,52.81,51.4,48.28,36.62,33.77,50.04,scanId-0c656346-999c-4745-966a-db98a68ce726-dxl-custom-measures-version-1.5.2_17_06_2024.json,18-06-2024,18:39.8,1.5.2,Tommy Hilfiger,2024,6,27.09,7.46,18.64,6.73,24.5,53.22,44.31,14.02,44.58,16.05,49.54,51.4
86,0c656346-999c-4745-966a-db98a68ce726,Shorts,"Waist: 42 , Inseam: 36",52.39,71.8,35.77,35.89,17.96,38.08,40.67,57.45,53.53,48.3,34.43,36.46,41.11,scanId-0c656346-999c-4745-966a-db98a68ce726-dxl-custom-measures-version-1.5.2_17_06_2024.json,18-06-2024,18:39.8,1.5.2,7 for All Man Kind,2024,6,29.3,7.33,19.43,8.46,28.16,55.61,46.71,16.1,53.25,13.89,42.81,54.83
87,6a8e02ed-8930-4c15-aba4-166ee4f6e354,Casual Pants,"Waist: 40 , Inseam: 36",57.65,68.8,36.16,35.68,16.57,44.36,41.53,58.48,46.11,49.84,33.54,36.49,39.14,scanId-6a8e02ed-8930-4c15-aba4-166ee4f6e354-dxl-custom-measures-version-1.5.2_30_10_2024.json,31-10-2024,12:16.7,1.5.2,Calvin Klein,2024,10,29.63,6.81,21.94,7.62,25.43,50.55,46.45,13.05,44.64,16.72,40.91,48.37
88,6a8e02ed-8930-4c15-aba4-166ee4f6e354,Casual Pants,"Waist: 40 , Inseam: 32",49.21,68.5,32.33,32.39,16.85,42.33,45.52,60.32,49.85,54.22,35.46,33.81,39.28,scanId-6a8e02ed-8930-4c15-aba4-166ee4f6e354-dxl-custom-measures-version-1.5.2_30_10_2024.json,31-10-2024,12:16.7,1.5.2,7 for All Man Kind,2024,10,28.09,7.51,21.32,7.53,24.76,53.25,44.54,14.79,47.13,15.64,40.52,50.96
89,2624fc2f-eed2-4aed-9bdd-9b43791f19bd,Casual Pants,"Waist: 56 , Inseam: 28",51.51,75.47,28.31,27.56,18.97,44.53,40.26,54.81,52.81,56.88,36.2,35.0,56.71,scanId-2624fc2f-eed2-4aed-9bdd-9b43791f19bd-dxl-custom-measures-version-1.5.2_20_04_2024.json,21-04-2024,44:21.2,1.5.2,Tommy Hilfiger,2024,4,24.65,8.1,18.46,8.36,26.11,59.65,43.0,15.85,46.37,14.89,55.26,50.23
90,ff66e1bb-9f26-4bde-b52c-1db6c42c9017,Casual Pants,"Waist: 54 , Inseam: 33",50.5,79.68,33.19,33.46,18.02,44.66,38.89,58.47,52.73,48.97,35.52,36.14,53.31,scanId-ff66e1bb-9f26-4bde-b52c-1db6c42c9017-dxl-custom-measures-version-1.5.2_13_09_2025.json,14-09-2025,36:11.6,1.5.2,Brooks Brothers,2025,9,29.56,6.78,21.38,7.38,25.41,56.21,46.2,16.48,46.52,15.16,53.62,52.2
91,c2baed5d-1217-4bf1-813f-2a384071db3b,Dress Pants,"Waist: 48 , Inseam: 32",49.64,75.61,31.57,32.38,19.64,42.63,45.95,54.71,46.62,57.21,36.71,36.94,47.48,scanId-c2baed5d-1217-4bf1-813f-2a384071db3b-dxl-custom-measures-version-1.5.2_09_04_2025.json,10-04-2025,34:44.3,1.5.2,Calvin Klein,2025,4,26.52,8.02,18.29,7.02,24.72,51.33,51.36,13.35,48.54,15.63,48.25,49.43
92,c2baed5d-1217-4bf1-813f-2a384071db3b,Casual Pants,"Waist: 52 , Inseam: 36",55.15,71.81,36.25,35.83,16.23,42.34,39.31,52.62,47.76,55.78,35.26,34.31,52.36,scanId-c2baed5d-1217-4bf1-813f-2a384071db3b-dxl-custom-measures-version-1.5.2_09_04_2025.json,10-04-2025,34:44.3,1.5.2,Tommy Hilfiger,2025,4,29.73,7.63,18.76,7.21,29.28,55.11,45.0,13.34,46.46,13.79,51.61,57.7
93,83378800-605f-42bc-b932-877a2c3403a8,Denim,"Waist: 46 , Inseam: 32",53.51,78.35,31.79,32.18,19.95,39.96,39.23,59.52,53.21,53.13,33.75,34.67,46.49,scanId-83378800-605f-42bc-b932-877a2c3403a8-dxl-custom-measures-version-1.5.2_06_11_2025.json,07-11-2025,43:51.3,1.5.2,Polo Ralph Lauren,2025,11,26.48,7.02,18.0,7.78,25.51,52.55,43.54,15.33,45.34,13.16,45.47,46.76
94,83378800-605f-42bc-b932-877a2c3403a8,Casual Pants,"Waist: 54 , Inseam: 28",55.14,79.08,28.13,27.51,19.36,40.74,39.14,57.03,55.12,50.81,35.47,35.54,53.6,scanId-83378800-605f-42bc-b932-877a2c3403a8-dxl-custom-measures-version-1.5.2_06_11_2025.json,07-11-2025,43:51.3,1.5.2,Polo Ralph Lauren,2025,11,24.88,7.95,18.72,7.98,27.95,52.9,45.47,13.08,47.83,13.12,53.56,55.95
95,c553de4f-90f9-4484-acda-86c3e4d69386,Denim,"Waist: 42 , Inseam: 32",54.29,77.17,31.9,31.72,18.2,45.71,44.05,61.01,54.55,51.32,36.98,33.81,41.06,scanId-c553de4f-90f9-4484-acda-86c3e4d69386-dxl-custom-measures-version-1.5.2_27_08_2025.json,28-08-2025,18:12.6,1.5.2,7 for All Man Kind,2025,8,25.17,6.85,19.5,8.34,24.85,57.99,50.54,16.29,51.41,14.75,42.11,54.33
96,c553de4f-90f9-4484-acda-86c3e4d69386,Casual Pants,"Waist: 52 , Inseam: 28",54.68,70.35,27.81,28.0,19.51,45.33,45.96,53.73,46.37,56.19,35.71,35.34,52.35,scanId-c553de4f-90f9-4484-acda-86c3e4d69386-dxl-custom-measures-version-1.5.2_27_08_2025.json,28-08-2025,18:12.6,1.5.2,Calvin Klein,2025,8,28.69,6.88,18.03,7.23,27.57,53.66,42.12,15.45,47.17,13.49,51.12,53.83
97,c553de4f-90f9-4484-acda-86c3e4d69386,Dress Pants,"Waist: 42 , Inseam: 36",50.52,79.5,36.38,35.99,18.76,44.12,42.61,54.34,50.94,53.99,35.31,33.62,41.76,scanId-c553de4f-90f9-4484-acda-86c3e4d69386-dxl-custom-measures-version-1.5.2_27_08_2025.json,28-08-2025,18:12.6,1.5.2,7 for All Man Kind,2025,8,24.41,6.51,19.33,7.45,25.28,51.72,49.16,16.53,53.08,16.72,42.3,53.69
98,b3a9cdeb-164e-40b6-bc4e-507975fcd8b1,Dress Pants,"Waist: 42 , Inseam: 32",48.99,69.89,31.68,32.23,16.21,45.82,42.45,56.49,55.15,57.75,36.46,36.87,41.17,scanId-b3a9cdeb-164e-40b6-bc4e-507975fcd8b1-dxl-custom-measures-version-1.5.2_13_05_2024.json,14-05-2024,58:12.8,1.5.2,Polo Ralph Lauren,2024,5,28.29,7.59,19.65,8.34,25.91,51.66,44.53,14.83,47.31,16.39,42.56,53.02
99,b3a9cdeb-164e-40b6-bc4e-507975fcd8b1,Casual Pants,"Waist: 54 , Inseam: 36",58.97,68.18,35.51,35.84,16.44,44.59,38.35,53.96,49.58,51.35,35.46,35.84,54.5,scanId-b3a9cdeb-164e-40b6-bc4e-507975fcd8b1-dxl-custom-measures-version-1.5.2_13_05_2024.json,14-05-2024,58:12.8,1.5.2,Polo Ralph Lauren,2024,5,26.24,8.26,20.7,7.06,26.35,54.69,50.28,15.83,44.63,13.7,54.38,46.8
100,a35036da-0070-4c2f-b206-677fb30d45d8,Denim,"Waist: 48 , Inseam: 34",57.89,78.59,33.96,34.4,18.6,42.18,41.26,52.53,55.45,49.24,36.25,36.98,47.85,scanId-a35036da-0070-4c2f-b206-677fb30d45d8-dxl-custom-measures-version-1.5.2_03_11_2025.json,04-11-2025,44:41.7,1.5.2,Calvin Klein,2025,11,29.09,6.86,21.48,7.7,27.05,58.34,43.51,16.57,51.46,16.25,47.28,54.88
101,a35036da-0070-4c2f-b206-677fb30d45d8,Casual Pants,"Waist: 54 , Inseam: 28",54.87,75.12,28.12,27.85,17.78,39.18,40.18,53.31,54.87,50.79,33.31,34.19,53.03,scanId-a35036da-0070-4c2f-b206-677fb30d45d8-dxl-custom-measures-version-1.5.2_03_11_2025.json,04-11-2025,44:41.7,1.5.2,Calvin Klein,2025,11,28.8,8.21,18.98,8.35,28.83,55.28,50.07,16.03,49.55,13.83,54.5,51.18
102,a35036da-0070-4c2f-b206-677fb30d45d8,Dress Pants,"Waist: 52 , Inseam: 33",59.99,68.19,32.77,33.33,19.16,44.7,41.71,56.73,49.16,51.63,35.04,35.75,51.56,scanId-a35036da-0070-4c2f-b206-677fb30d45d8-dxl-custom-measures-version-1.5.2_03_11_2025.json,04-11-2025,44:41.7,1.5.2,Calvin Klein,2025,11,26.15,8.47,21.31,7.79,26.6,53.71,51.5,15.88,46.9,15.29,52.19,48.2
103,f853e80b-022c-4118-8f20-4dd8bf65ce08,Dress Pants,"Waist: 44 , Inseam: 34",56.18,73.93,33.72,34.29,17.14,40.6,40.51,56.48,51.03,49.45,36.12,36.51,43.36,scanId-f853e80b-022c-4118-8f20-4dd8bf65ce08-dxl-custom-measures-version-1.5.2_19_07_2024.json,20-07-2024,11:52.6,1.5.2,Brooks Brothers,2024,7,25.27,8.32,19.96,8.27,24.25,51.86,47.58,15.39,52.97,14.36,44.4,50.57
104,f853e80b-022c-4118-8f20-4dd8bf65ce08,Denim,"Waist: 44 , Inseam: 30",57.28,73.63,30.04,30.25,18.4,41.41,41.81,55.24,50.98,57.61,34.07,34.43,43.11,scanId-f853e80b-022c-4118-8f20-4dd8bf65ce08-dxl-custom-measures-version-1.5.2_19_07_2024.json,20-07-2024,11:52.6,1.5.2,7 for All Man Kind,2024,7,27.39,7.07,20.71,7.64,24.41,56.45,50.89,14.04,50.02,13.44,44.01,57.57
105,f853e80b-022c-4118-8f20-4dd8bf65ce08,Dress Pants,"Waist: 38 , Inseam: 32",51.07,79.46,31.68,32.34,18.84,40.49,41.26,59.31,46.2,51.22,33.49,33.15,38.53,scanId-f853e80b-022c-4118-8f20-4dd8bf65ce08-dxl-custom-measures-version-1.5.2_19_07_2024.json,20-07-2024,11:52.6,1.5.2,Polo Ralph Lauren,2024,7,28.82,7.72,20.89,8.02,27.23,51.41,42.03,13.51,47.44,16.32,38.23,57.15
106,4b51d861-c978-411f-a10e-074ff25b4878,Casual Pants,"Waist: 44 , Inseam: 30",53.12,72.77,29.56,30.14,16.64,44.65,42.58,57.19,51.17,48.07,34.03,36.42,44.79,scanId-4b51d861-c978-411f-a10e-074ff25b4878-dxl-custom-measures-version-1.5.2_08_07_2025.json,09-07-2025,22:18.6,1.5.2,Brooks Brothers,2025,7,29.94,6.9,19.13,6.96,26.02,50.53,50.0,15.74,45.07,14.92,44.97,52.99
107,82991cc5-0fae-44d7-bcbd-d8d9a5f2ec8d,Dress Pants,"Waist: 52 , Inseam: 28",59.52,68.82,27.6,28.5,17.68,43.4,38.69,61.48,50.52,56.19,33.46,36.99,51.58,scanId-82991cc5-0fae-44d7-bcbd-d8d9a5f2ec8d-dxl-custom-measures-version-1.5.2_02_10_2024.json,03-10-2024,21:44.6,1.5.2,7 for All Man Kind,2024,10,28.57,7.15,20.69,7.96,26.26,53.09,46.03,15.57,48.54,16.19,52.91,53.87
108,82991cc5-0fae-44d7-bcbd-d8d9a5f2ec8d,Dress Pants,"Waist: 54 , Inseam: 34",50.24,76.76,34.38,34.37,19.18,43.86,39.01,52.19,48.92,53.54,35.63,35.5,54.32,scanId-82991cc5-0fae-44d7-bcbd-d8d9a5f2ec8d-dxl-custom-measures-version-1.5.2_02_10_2024.json,03-10-2024,21:44.6,1.5.2,Polo Ralph Lauren,2024,10,24.62,7.65,18.39,8.13,28.01,53.69,43.02,16.7,46.89,15.79,53.87,51.82
109,7bce8e64-3c1b-4275-abcd-847c09d236c6,Dress Pants,"Waist: 54 , Inseam: 28",55.26,72.74,27.67,28.24,18.63,41.06,45.39,54.63,50.6,56.27,34.96,36.19,53.78,scanId-7bce8e64-3c1b-4275-abcd-847c09d236c6-dxl-custom-measures-version-1.5.2_15_08_2024.json,16-08-2024,11:51.8,1.5.2,Calvin Klein,2024,8,29.01,7.95,21.64,6.85,28.42,56.45,47.99,14.36,51.72,14.27,54.18,47.33
110,6d9a6a65-0b6e-47bf-a8ae-0bbc4d867569,Casual Pants,"Waist: 50 , Inseam: 33",54.16,79.78,33.33,33.24,19.53,43.5,45.65,55.93,51.22,48.22,36.37,35.91,49.06,scanId-6d9a6a65-0b6e-47bf-a8ae-0bbc4d867569-dxl-custom-measures-version-1.5.2_24_09_2024.json,25-09-2024,17:40.8,1.5.2,Polo Ralph Lauren,2024,9,29.82,7.78,21.27,8.05,29.38,51.79,46.33,13.41,48.54,15.46,49.01,56.5
111,f064c872-39aa-47cf-adfa-f17e3a0410d6,Shorts,"Waist: 54 , Inseam: 36",54.06,70.48,35.7,35.8,17.6,42.72,40.51,54.12,47.68,51.78,35.61,35.26,53.22,scanId-f064c872-39aa-47cf-adfa-f17e3a0410d6-dxl-custom-measures-version-1.5.2_07_01_2025.json,08-01-2025,16:23.3,1.5.2,7 for All Man Kind,2025,1,28.74,7.92,18.33,7.94,25.5,58.83,44.8,13.21,46.37,13.91,53.98,49.4
112,712636b4-9199-4584-b403-b31b17e6e31b,Shorts,"Waist: 44 , Inseam: 33",58.59,75.17,32.69,32.57,16.93,43.4,41.87,57.3,51.27,55.11,35.0,36.74,44.93,scanId-712636b4-9199-4584-b403-b31b17e6e31b-dxl-custom-measures-version-1.5.2_20_11_2024.json,21-11-2024,39:34.9,1.5.2,Tommy Hilfiger,2024,11,27.01,8.36,21.17,6.9,29.15,57.55,51.93,13.36,46.78,15.42,43.64,52.95
