reward_transaction_id,line_no,class_code,style_id,quantity,net_retail,markdown_percent,coupon_code,regular_points,bonus_points,net_retail_central,header_bonus_points,tender_bonus_points,return_flag,original_reward_tran_id,original_reward_line_no,returned_quantity,exchange_for_line_no
58481448,1,454603860,614308,2,98.5,15,SPRING25,98,10,98.5,0,0,0,83225689,NONE,0,NONE
58481448,2,777834569,211401,1,193.54,25,SAVE10,193,10,193.54,0,0,0,86931268,4,0,NONE
58481448,3,432297246,432075,1,184.93,10,SAVE20,184,0,184.93,0,0,0,NONE,NONE,0,NONE
58486184,1,313470099,450369,1,190.04,10,NONE,190,0,190.04,0,0,0,NONE,NONE,0,6
58486184,2,726711729,987096,1,126.62,15,SAVE20,126,10,126.62,0,0,0,80207709,NONE,0,NONE
58486184,3,388907804,145764,1,163.88,0,SAVE20,163,0,163.88,0,0,0,NONE,1,1,NONE
58484955,1,259708912,966741,2,114.37,15,NONE,114,20,114.37,0,0,0,NONE,NONE,0,NONE
58484955,2,831065310,331070,1,55.41,15,NONE,55,50,55.41,0,0,0,80637846,NONE,1,NONE
58484955,3,179828364,320126,2,153.15,0,WELCOME,153,0,153.15,0,0,0,NONE,NONE,1,NONE
58478550,1,638409450,819499,2,106.0,15,NONE,106,20,106.0,0,0,0,87341994,NONE,0,NONE
58478550,2,117601839,419925,1,123.37,15,SPRING25,123,50,123.37,0,0,0,NONE,5,0,NONE
58478550,3,831671638,805589,1,112.47,25,NONE,112,0,112.47,0,0,0,NONE,NONE,1,3
58478667,1,266631295,840417,2,52.93,25,WELCOME,52,0,52.93,0,0,0,88774471,NONE,1,NONE
58478667,2,488264500,715378,1,195.52,10,NONE,195,10,195.52,0,0,0,NONE,NONE,0,NONE
58478667,3,765923608,327632,1,159.55,10,SAVE20,159,0,159.55,0,0,0,NONE,NONE,0,NONE
58485655,1,876807753,106124,2,92.84,10,WELCOME,92,10,92.84,0,0,0,NONE,1,0,NONE
58485655,2,739890254,604979,1,68.1,0,SAVE10,68,10,68.1,0,0,0,NONE,2,1,NONE
58485589,1,408699597,108613,2,122.79,10,LOYALTY,122,20,122.79,0,0,0,80917036,NONE,0,NONE
58478463,1,941416750,704949,1,114.91,25,SAVE10,114,20,114.91,0,0,0,NONE,NONE,0,NONE
58478463,2,978512315,135895,2,68.21,15,LOYALTY,68,0,68.21,0,0,0,NONE,NONE,0,NONE
58478463,3,829324672,132784,2,184.47,25,NONE,184,0,184.47,0,0,0,NONE,NONE,0,NONE
58486448,1,692616009,295793,1,53.44,15,NONE,53,0,53.44,0,0,0,NONE,NONE,0,NONE
58486448,2,860871783,100787,2,186.95,25,WELCOME,186,0,186.95,0,0,0,NONE,NONE,0,NONE
58480580,1,436529943,215449,2,105.55,10,WELCOME,105,20,105.55,0,0,0,NONE,2,1,NONE
58480358,1,736589826,125686,2,163.05,0,LOYALTY,163,50,163.05,0,0,0,NONE,5,0,NONE
58480358,2,308444126,294609,2,197.01,10,SAVE10,197,10,197.01,0,0,0,NONE,NONE,0,NONE
58480358,3,392922901,712682,1,81.23,15,SAVE10,81,0,81.23,0,0,0,NONE,NONE,0,NONE
58478067,1,426394434,851243,1,165.52,25,NONE,165,20,165.52,0,0,0,NONE,NONE,0,8
58479852,1,149769469,107659,2,162.12,15,LOYALTY,162,10,162.12,0,0,0,NONE,NONE,1,NONE
58479765,1,396107111,212299,1,189.41,20,NONE,189,50,189.41,0,0,0,NONE,NONE,0,NONE
58479765,2,319576263,540483,2,123.63,10,SAVE20,123,0,123.63,0,0,0,NONE,NONE,0,NONE
58482674,1,111016334,689486,1,122.47,0,WELCOME,122,10,122.47,0,0,0,NONE,NONE,0,NONE
58482674,2,490534580,529784,1,178.21,10,WELCOME,178,10,178.21,0,0,0,NONE,NONE,0,2
58482674,3,554765183,677773,1,50.75,15,NONE,50,50,50.75,0,0,0,87342615,1,0,NONE
58491091,1,545463663,365458,1,125.9,0,SPRING25,125,0,125.9,0,0,0,NONE,5,1,NONE
58491091,2,107039582,847393,1,68.11,20,LOYALTY,68,0,68.11,0,0,0,NONE,NONE,1,6
58491091,3,437829601,264360,1,151.07,10,SPRING25,151,50,151.07,0,0,0,NONE,NONE,0,NONE
58482744,1,412302364,141903,1,134.1,10,SAVE10,134,20,134.1,0,0,0,NONE,3,0,NONE
58482744,2,896184212,549096,1,199.24,20,WELCOME,199,20,199.24,0,0,0,NONE,3,0,NONE
58489348,1,728386332,927994,1,184.04,25,SPRING25,184,0,184.04,0,0,0,NONE,NONE,1,NONE
58489348,2,954347996,791661,2,199.12,10,LOYALTY,199,0,199.12,0,0,0,85323412,NONE,0,NONE
58489348,3,577360302,969303,2,154.89,0,SAVE20,154,20,154.89,0,0,0,NONE,NONE,0,NONE
58482461,1,437430411,531599,1,97.54,10,NONE,97,0,97.54,0,0,0,85256704,NONE,0,NONE
58479418,1,834509943,734809,2,165.35,25,NONE,165,10,165.35,0,0,0,NONE,4,0,NONE
58479418,2,276359535,510654,2,149.79,25,NONE,149,20,149.79,0,0,0,NONE,NONE,0,NONE
58491741,1,215216494,950603,2,71.6,15,SAVE20,71,50,71.6,0,0,0,86748710,NONE,1,6
58491741,2,246102262,965440,1,124.57,15,WELCOME,124,20,124.57,0,0,0,NONE,NONE,0,NONE
58477351,1,166656404,759413,1,62.23,15,NONE,62,0,62.23,0,0,0,NONE,2,0,NONE
58477351,2,790103512,190616,2,76.74,0,SPRING25,76,0,76.74,0,0,0,NONE,NONE,0,NONE
58489595,1,446111232,188690,2,161.47,15,SPRING25,161,50,161.47,0,0,0,NONE,NONE,0,NONE
58489595,2,997470543,282745,1,152.61,15,SAVE10,152,0,152.61,0,0,0,NONE,NONE,0,NONE
58489595,3,216552854,482915,1,160.74,10,SAVE20,160,0,160.74,0,0,0,NONE,NONE,0,NONE
58482969,1,777257562,182169,2,166.97,10,SAVE20,166,10,166.97,0,0,0,80568087,NONE,0,NONE
58482969,2,640272539,442660,2,73.86,25,LOYALTY,73,10,73.86,0,0,0,NONE,NONE,0,NONE
58490879,1,441592554,528959,2,123.44,15,SAVE20,123,0,123.44,0,0,0,NONE,NONE,1,NONE
58490879,2,400248524,680216,1,89.95,10,LOYALTY,89,0,89.95,0,0,0,NONE,NONE,0,NONE
58490879,3,417586035,619152,2,132.16,20,SAVE20,132,20,132.16,0,0,0,NONE,NONE,0,6
58483655,1,289597132,571117,1,59.85,15,SAVE20,59,0,59.85,0,0,0,85165300,1,0,NONE
58483655,2,379216423,909922,1,150.07,15,SAVE10,150,0,150.07,0,0,0,NONE,NONE,0,NONE
58477149,1,834735712,646949,1,108.72,25,SAVE20,108,0,108.72,0,0,0,NONE,NONE,0,NONE
58490059,1,127341918,838517,2,174.91,15,WELCOME,174,0,174.91,0,0,0,84523131,NONE,1,NONE
58479293,1,534642981,618404,1,51.46,10,SAVE10,51,50,51.46,0,0,0,NONE,NONE,1,NONE
58479293,2,654777820,354962,1,148.2,15,LOYALTY,148,10,148.2,0,0,0,NONE,NONE,0,NONE
58485334,1,551848428,358660,1,142.79,0,NONE,142,50,142.79,0,0,0,NONE,NONE,0,NONE
58486383,1,725804162,836749,1,148.2,15,SAVE10,148,50,148.2,0,0,0,NONE,NONE,1,NONE
58486383,2,796959218,840763,1,67.22,10,NONE,67,0,67.22,0,0,0,NONE,4,0,NONE
58485025,1,436105789,157902,2,113.23,10,LOYALTY,113,10,113.23,0,0,0,NONE,NONE,0,NONE
58485025,2,963870832,713164,1,145.54,20,NONE,145,0,145.54,0,0,0,NONE,2,0,NONE
58485025,3,106976673,468755,1,138.82,10,NONE,138,0,138.82,0,0,0,NONE,NONE,0,NONE
58486098,1,516854908,421777,1,165.59,0,NONE,165,0,165.59,0,0,0,NONE,NONE,0,NONE
58486098,2,278816140,211864,2,79.21,0,SAVE10,79,10,79.21,0,0,0,86984906,NONE,1,3
58488469,1,403839077,656243,1,97.1,25,NONE,97,20,97.1,0,0,0,NONE,NONE,0,NONE
58488469,2,449121395,172253,1,124.48,20,NONE,124,50,124.48,0,0,0,NONE,NONE,0,NONE
58485452,1,144198174,744873,2,66.11,15,LOYALTY,66,0,66.11,0,0,0,NONE,1,0,NONE
58488810,1,866026340,731111,1,62.28,10,NONE,62,0,62.28,0,0,0,80716890,3,0,NONE
58478117,1,961092133,922010,1,170.9,0,LOYALTY,170,0,170.9,0,0,0,NONE,NONE,0,NONE
58477964,1,115677183,105003,2,67.96,0,SPRING25,67,10,67.96,0,0,0,85824001,NONE,0,7
58491281,1,449020931,830249,2,98.85,25,SAVE20,98,0,98.85,0,0,0,NONE,NONE,0,NONE
58490687,1,617230165,443948,2,148.52,20,LOYALTY,148,10,148.52,0,0,0,NONE,NONE,0,NONE
58490687,2,242725232,181608,2,82.05,20,LOYALTY,82,20,82.05,0,0,0,NONE,NONE,0,NONE
58479100,1,185516756,397253,1,183.54,20,LOYALTY,183,50,183.54,0,0,0,NONE,NONE,1,NONE
58479100,2,376451421,862544,2,112.43,15,SPRING25,112,0,112.43,0,0,0,NONE,NONE,0,5
58479100,3,817992940,999177,2,64.1,0,SPRING25,64,0,64.1,0,0,0,NONE,NONE,0,NONE
58478672,1,149577815,638108,1,66.78,15,WELCOME,66,50,66.78,0,0,0,NONE,NONE,1,NONE
58478672,2,630114582,996308,2,115.21,20,LOYALTY,115,20,115.21,0,0,0,NONE,NONE,0,NONE
58478672,3,750020693,619215,2,59.66,10,SAVE20,59,0,59.66,0,0,0,NONE,5,0,NONE
58491580,1,590975851,696819,1,57.3,25,SAVE20,57,20,57.3,0,0,0,NONE,2,0,NONE
58491580,2,913836990,442498,2,154.34,25,SAVE10,154,50,154.34,0,0,0,NONE,4,1,NONE
58491580,3,415071834,712511,2,141.63,0,WELCOME,141,10,141.63,0,0,0,NONE,NONE,0,NONE
58477797,1,810115728,505210,1,198.08,15,SAVE20,198,20,198.08,0,0,0,89526577,NONE,0,NONE
58477797,2,148095053,191880,2,162.54,15,SAVE10,162,0,162.54,0,0,0,NONE,NONE,0,NONE
58483024,1,385652439,548135,2,148.44,25,LOYALTY,148,10,148.44,0,0,0,NONE,NONE,1,NONE
58488936,1,599100722,147357,1,85.96,20,NONE,85,0,85.96,0,0,0,NONE,NONE,0,NONE
58488936,2,622585128,410010,2,131.61,15,WELCOME,131,0,131.61,0,0,0,NONE,NONE,1,NONE
58484369,1,982349744,492567,1,137.95,20,NONE,137,50,137.95,0,0,0,87355002,NONE,1,NONE
58486113,1,947389371,264468,2,70.63,15,WELCOME,70,50,70.63,0,0,0,NONE,NONE,1,NONE
58486113,2,507818350,629088,2,110.55,25,SAVE10,110,0,110.55,0,0,0,NONE,NONE,0,NONE
58483238,1,210492296,590967,1,68.07,0,SAVE10,68,0,68.07,0,0,0,NONE,NONE,0,NONE
58490616,1,431384746,579508,2,62.21,0,SPRING25,62,0,62.21,0,0,0,NONE,NONE,1,NONE
58490616,2,545028438,918787,2,138.18,25,WELCOME,138,0,138.18,0,0,0,NONE,NONE,0,NONE
58479925,1,375449915,701343,1,112.44,15,SAVE20,112,10,112.44,0,0,0,NONE,4,1,NONE
58487117,1,193167048,923849,2,167.98,0,LOYALTY,167,0,167.98,0,0,0,86048317,NONE,0,NONE
58478479,1,358253877,757074,2,170.64,15,WELCOME,170,20,170.64,0,0,0,NONE,1,0,NONE
58482975,1,829242005,515655,2,161.3,25,LOYALTY,161,10,161.3,0,0,0,NONE,NONE,1,NONE
58481209,1,591796393,983738,2,161.73,20,WELCOME,161,0,161.73,0,0,0,NONE,NONE,0,NONE
58481209,2,253398199,309683,2,105.11,15,LOYALTY,105,50,105.11,0,0,0,86128250,NONE,0,NONE
58490170,1,228987208,368007,1,165.5,10,LOYALTY,165,0,165.5,0,0,0,NONE,NONE,0,NONE
58490746,1,506415612,604586,2,190.49,20,NONE,190,0,190.49,0,0,0,NONE,NONE,0,NONE
58490746,2,644716412,355922,1,125.77,0,LOYALTY,125,0,125.77,0,0,0,NONE,NONE,1,NONE
58478071,1,183145592,462592,1,185.74,15,WELCOME,185,0,185.74,0,0,0,82182413,4,1,NONE
58485695,1,822992371,602754,1,87.43,0,WELCOME,87,0,87.43,0,0,0,86542932,NONE,0,NONE
58484649,1,870498994,482544,2,86.93,20,SAVE10,86,0,86.93,0,0,0,NONE,NONE,0,7
58484649,2,787911619,711259,1,101.3,25,LOYALTY,101,20,101.3,0,0,0,82802446,1,0,NONE
58481250,1,198708198,273926,1,97.16,10,SPRING25,97,0,97.16,0,0,0,NONE,NONE,1,NONE
58481250,2,835805311,599809,1,134.14,0,LOYALTY,134,0,134.14,0,0,0,NONE,NONE,0,NONE
58492014,1,966081140,514203,1,70.55,20,NONE,70,10,70.55,0,0,0,NONE,NONE,0,NONE
58492014,2,802752504,100860,1,189.41,20,SAVE20,189,50,189.41,0,0,0,NONE,NONE,1,NONE
58487589,1,543029482,740704,2,77.14,15,NONE,77,0,77.14,0,0,0,NONE,4,0,NONE
58486885,1,766388342,203252,2,109.23,25,SPRING25,109,0,109.23,0,0,0,NONE,NONE,1,NONE
58486885,2,622453881,595298,1,56.39,15,SPRING25,56,0,56.39,0,0,0,88823795,1,0,NONE
58482206,1,231321981,758691,2,138.56,20,LOYALTY,138,50,138.56,0,0,0,NONE,NONE,1,NONE
58482206,2,310495588,965289,2,137.46,15,LOYALTY,137,0,137.46,0,0,0,NONE,NONE,1,NONE
58482206,3,121142991,248563,1,87.36,0,SAVE20,87,50,87.36,0,0,0,NONE,NONE,0,NONE
58485998,1,476957312,833481,1,186.92,0,SAVE20,186,0,186.92,0,0,0,NONE,NONE,0,NONE
58485998,2,713780720,999225,1,89.7,15,NONE,89,50,89.7,0,0,0,NONE,NONE,0,1
58485998,3,238628533,687385,1,58.35,20,SAVE10,58,0,58.35,0,0,0,80404065,NONE,1,NONE
58486676,1,972647815,611358,1,181.83,0,NONE,181,10,181.83,0,0,0,NONE,2,0,NONE
58485761,1,336028991,178640,1,160.15,15,NONE,160,0,160.15,0,0,0,NONE,NONE,0,NONE
58485761,2,776855496,791331,2,97.32,15,SAVE10,97,0,97.32,0,0,0,NONE,NONE,0,NONE
58480861,1,422503068,357898,2,63.13,0,WELCOME,63,0,63.13,0,0,0,NONE,NONE,1,NONE
58480861,2,689527255,330864,2,99.71,0,SPRING25,99,0,99.71,0,0,0,NONE,NONE,1,NONE
58480861,3,169362764,723647,1,198.77,0,SAVE10,198,0,198.77,0,0,0,NONE,NONE,1,NONE
58487442,1,421247898,268956,1,95.0,0,WELCOME,95,0,95.0,0,0,0,NONE,NONE,0,NONE
58480806,1,313161739,508357,2,61.17,25,NONE,61,10,61.17,0,0,0,NONE,NONE,1,NONE
58480806,2,242967476,698068,1,75.03,25,SAVE20,75,0,75.03,0,0,0,NONE,NONE,0,NONE
58486134,1,789037731,818613,2,92.9,15,SPRING25,92,0,92.9,0,0,0,NONE,NONE,1,NONE
58486134,2,942647684,639338,2,103.19,15,WELCOME,103,0,103.19,0,0,0,NONE,NONE,1,NONE
58488422,1,519004173,829559,2,168.07,15,SPRING25,168,0,168.07,0,0,0,84065881,NONE,0,NONE
58485109,1,153397716,300602,2,76.7,25,WELCOME,76,0,76.7,0,0,0,87323539,1,0,NONE
58485109,2,380915128,504242,2,106.39,10,SAVE10,106,20,106.39,0,0,0,NONE,NONE,0,NONE
58478446,1,721249020,420520,2,95.98,10,SAVE20,95,0,95.98,0,0,0,NONE,NONE,0,NONE
58478446,2,262276049,882025,2,179.44,15,NONE,179,20,179.44,0,0,0,83204255,1,0,NONE
58487243,1,983853943,906981,2,79.31,15,NONE,79,10,79.31,0,0,0,NONE,NONE,0,NONE
58481933,1,668265086,644272,2,61.69,25,SPRING25,61,0,61.69,0,0,0,NONE,NONE,0,5
58477796,1,279041629,719493,2,193.71,25,LOYALTY,193,10,193.71,0,0,0,NONE,NONE,1,NONE
58482773,1,775369382,609334,2,182.75,15,SAVE20,182,50,182.75,0,0,0,NONE,NONE,0,NONE
58482773,2,331701831,226048,1,114.86,15,WELCOME,114,0,114.86,0,0,0,NONE,NONE,0,4
58482483,1,835218221,344646,2,113.81,0,SAVE10,113,0,113.81,0,0,0,NONE,3,0,NONE
58482483,2,720632995,902500,1,123.32,25,NONE,123,20,123.32,0,0,0,85103335,NONE,0,NONE
58481073,1,607315080,969887,1,80.1,0,WELCOME,80,0,80.1,0,0,0,NONE,NONE,0,NONE
58479919,1,557645315,404460,2,86.89,0,WELCOME,86,20,86.89,0,0,0,83782893,NONE,0,NONE
58479919,2,217969437,485024,1,114.16,0,SPRING25,114,0,114.16,0,0,0,NONE,NONE,1,NONE
58486957,1,411603815,434733,1,193.07,0,WELCOME,193,0,193.07,0,0,0,NONE,NONE,0,NONE
58486957,2,199339998,570723,2,130.66,0,NONE,130,50,130.66,0,0,0,NONE,2,1,NONE
58486957,3,731108882,312934,1,186.97,10,LOYALTY,186,20,186.97,0,0,0,NONE,NONE,0,NONE
58481597,1,180796528,737187,2,150.34,15,SAVE20,150,0,150.34,0,0,0,NONE,NONE,0,NONE
58481597,2,697477531,428373,1,69.2,10,WELCOME,69,0,69.2,0,0,0,86219395,NONE,0,NONE
58481597,3,587203702,967967,2,79.7,25,WELCOME,79,0,79.7,0,0,0,NONE,NONE,1,NONE
58481641,1,230011583,437294,2,94.77,10,WELCOME,94,0,94.77,0,0,0,NONE,4,0,NONE
58484716,1,802477610,715059,2,52.83,25,SAVE20,52,50,52.83,0,0,0,NONE,NONE,0,NONE
58484716,2,767641732,105553,1,184.59,25,NONE,184,0,184.59,0,0,0,NONE,NONE,0,NONE
58484716,3,667197805,679850,2,77.73,25,SPRING25,77,0,77.73,0,0,0,NONE,5,0,NONE
58483059,1,911994220,654816,2,166.08,15,WELCOME,166,20,166.08,0,0,0,NONE,NONE,0,NONE
58477945,1,781545828,701486,1,151.2,25,LOYALTY,151,20,151.2,0,0,0,NONE,NONE,0,NONE
58486087,1,104563976,515001,2,173.32,10,WELCOME,173,10,173.32,0,0,0,NONE,NONE,0,NONE
58486087,2,797329067,342057,2,187.51,25,NONE,187,10,187.51,0,0,0,83738674,NONE,0,NONE
58480294,1,840664129,735025,2,199.82,10,NONE,199,10,199.82,0,0,0,NONE,NONE,0,NONE
58480294,2,611082151,321932,2,155.11,0,WELCOME,155,0,155.11,0,0,0,NONE,NONE,0,NONE
58482662,1,401088429,823413,2,182.75,25,LOYALTY,182,10,182.75,0,0,0,NONE,NONE,0,NONE
58482662,2,752693150,432774,2,171.5,20,SAVE10,171,10,171.5,0,0,0,NONE,NONE,0,NONE
58479478,1,684589918,432524,2,58.46,10,NONE,58,0,58.46,0,0,0,89889992,NONE,0,NONE
58479478,2,620047101,297895,1,112.91,10,WELCOME,112,10,112.91,0,0,0,NONE,NONE,0,NONE
58479478,3,395896543,704994,2,73.06,15,SAVE20,73,50,73.06,0,0,0,NONE,NONE,0,NONE
58482419,1,521812711,237723,1,57.46,20,LOYALTY,57,50,57.46,0,0,0,83927093,NONE,0,NONE
58482419,2,325550928,126084,1,188.25,25,WELCOME,188,20,188.25,0,0,0,NONE,NONE,1,NONE
58482419,3,514240316,970567,1,119.63,0,WELCOME,119,50,119.63,0,0,0,NONE,NONE,1,NONE
58488070,1,154798751,118137,2,159.85,25,SAVE20,159,0,159.85,0,0,0,NONE,NONE,0,NONE
58488070,2,157698690,134112,1,191.99,25,WELCOME,191,20,191.99,0,0,0,NONE,NONE,1,NONE
58482009,1,371062373,102186,1,99.57,0,LOYALTY,99,0,99.57,0,0,0,NONE,NONE,0,NONE
58482009,2,137780792,681541,2,84.23,0,WELCOME,84,20,84.23,0,0,0,81134459,NONE,0,NONE
58482009,3,201673049,516887,2,141.9,20,SPRING25,141,50,141.9,0,0,0,NONE,NONE,0,NONE
58482994,1,139087251,928157,2,113.71,10,WELCOME,113,0,113.71,0,0,0,84065789,NONE,0,NONE
58482994,2,881175550,286663,1,146.77,20,SAVE10,146,10,146.77,0,0,0,NONE,NONE,0,NONE
58482994,3,595892587,412145,2,194.67,10,SAVE10,194,0,194.67,0,0,0,NONE,2,0,NONE
58479980,1,835669216,503825,1,143.43,20,WELCOME,143,0,143.43,0,0,0,NONE,1,0,NONE
58479980,2,797927019,599016,1,155.19,10,SAVE10,155,0,155.19,0,0,0,NONE,NONE,0,1
58479980,3,319125238,475082,1,138.34,25,SAVE10,138,0,138.34,0,0,0,85893160,NONE,0,NONE
58487899,1,237676443,285964,2,134.98,10,SAVE20,134,0,134.98,0,0,0,NONE,NONE,0,NONE
58482659,1,611604063,484607,2,59.66,0,SPRING25,59,50,59.66,0,0,0,NONE,NONE,0,NONE
58482659,2,619747389,879691,2,87.54,15,LOYALTY,87,20,87.54,0,0,0,NONE,3,0,NONE
58482659,3,671098979,538850,2,112.58,15,SPRING25,112,50,112.58,0,0,0,NONE,NONE,0,NONE
58480759,1,610436341,550692,2,91.14,10,LOYALTY,91,0,91.14,0,0,0,NONE,NONE,0,NONE
58489228,1,694073574,272822,1,73.79,20,NONE,73,10,73.79,0,0,0,NONE,NONE,1,NONE
58489228,2,621335991,335518,2,194.62,10,SAVE20,194,0,194.62,0,0,0,NONE,NONE,0,NONE
58487016,1,600813548,424657,2,128.48,15,SAVE20,128,0,128.48,0,0,0,NONE,3,0,NONE
58491145,1,952170973,392264,1,92.88,15,NONE,92,20,92.88,0,0,0,NONE,NONE,0,NONE
58483941,1,152513257,852769,1,142.83,25,NONE,142,10,142.83,0,0,0,NONE,5,1,1
58486219,1,530303898,879675,1,160.43,15,SAVE10,160,0,160.43,0,0,0,NONE,4,0,NONE
58486219,2,846963557,952132,2,188.94,0,LOYALTY,188,0,188.94,0,0,0,85617826,3,0,NONE
58486219,3,539444264,427033,2,67.64,15,SPRING25,67,0,67.64,0,0,0,83391326,4,0,NONE
58487277,1,556933445,507051,2,129.7,15,SAVE10,129,0,129.7,0,0,0,NONE,NONE,0,NONE
58487277,2,323617286,356774,2,101.78,20,LOYALTY,101,10,101.78,0,0,0,NONE,NONE,0,NONE
58487277,3,361456606,377397,2,135.74,25,WELCOME,135,0,135.74,0,0,0,NONE,NONE,1,NONE
58481462,1,570681036,592955,1,197.01,25,SPRING25,197,50,197.01,0,0,0,NONE,NONE,0,NONE
58481462,2,279021177,661817,2,125.42,25,LOYALTY,125,20,125.42,0,0,0,NONE,NONE,0,3
58481462,3,536125950,757859,2,151.71,25,SAVE10,151,0,151.71,0,0,0,NONE,NONE,1,NONE
58487865,1,959569110,340266,2,166.42,20,SPRING25,166,0,166.42,0,0,0,84553235,NONE,0,NONE
58487865,2,173185997,617752,2,127.44,15,WELCOME,127,0,127.44,0,0,0,NONE,2,1,NONE
58487865,3,528869353,479138,2,153.28,25,SPRING25,153,20,153.28,0,0,0,NONE,NONE,1,NONE
58482992,1,235086641,742538,2,122.14,10,SAVE10,122,50,122.14,0,0,0,NONE,NONE,0,NONE
58482992,2,793160070,501910,1,152.43,15,SAVE20,152,50,152.43,0,0,0,NONE,5,0,NONE
58478583,1,213362895,363699,2,181.36,25,LOYALTY,181,10,181.36,0,0,0,NONE,NONE,1,NONE
58478583,2,824092370,280720,1,89.29,20,NONE,89,0,89.29,0,0,0,81819316,NONE,0,NONE
58488367,1,976972067,854479,1,117.29,10,SAVE10,117,0,117.29,0,0,0,NONE,NONE,0,NONE
58488367,2,465688012,603346,1,108.81,0,LOYALTY,108,0,108.81,0,0,0,NONE,NONE,0,NONE
58488367,3,472274017,342033,1,148.61,20,SAVE20,148,0,148.61,0,0,0,NONE,NONE,1,NONE
58479623,1,947602618,136524,1,158.21,25,LOYALTY,158,0,158.21,0,0,0,NONE,NONE,0,NONE
58479189,1,591595220,248596,1,66.89,25,NONE,66,10,66.89,0,0,0,NONE,NONE,0,NONE
58479189,2,680193665,740382,1,138.96,25,SAVE10,138,20,138.96,0,0,0,NONE,NONE,0,NONE
58479189,3,112462128,485876,1,135.4,25,LOYALTY,135,20,135.4,0,0,0,NONE,NONE,0,NONE
58478147,1,854498379,312540,1,95.7,25,SAVE10,95,50,95.7,0,0,0,NONE,NONE,0,NONE
58478147,2,629334445,253312,1,158.09,25,SAVE10,158,0,158.09,0,0,0,NONE,NONE,0,NONE
58478147,3,145963930,839966,2,172.33,25,SAVE20,172,10,172.33,0,0,0,NONE,NONE,1,NONE
58479023,1,943870237,594707,1,87.5,10,WELCOME,87,10,87.5,0,0,0,NONE,NONE,0,5
58479023,2,639407919,184857,1,162.73,25,NONE,162,0,162.73,0,0,0,NONE,NONE,0,NONE
58482681,1,402161049,210087,2,56.93,20,LOYALTY,56,0,56.93,0,0,0,NONE,1,0,NONE
58482681,2,891490079,301843,1,120.18,25,WELCOME,120,50,120.18,0,0,0,NONE,NONE,0,NONE
58492051,1,841707727,508401,2,161.21,10,SPRING25,161,20,161.21,0,0,0,NONE,NONE,0,NONE
58492051,2,581588182,245482,2,57.55,15,SAVE10,57,0,57.55,0,0,0,NONE,4,0,NONE
58489898,1,489930833,350315,1,150.56,25,SAVE20,150,0,150.56,0,0,0,NONE,NONE,1,1
58489898,2,438023552,524201,2,162.89,20,SPRING25,162,0,162.89,0,0,0,81071936,NONE,0,NONE
58480126,1,995821791,680937,1,138.35,10,NONE,138,50,138.35,0,0,0,NONE,NONE,0,NONE
58480126,2,634322848,667174,1,60.79,25,WELCOME,60,0,60.79,0,0,0,NONE,1,1,NONE
58489783,1,303746934,248891,2,65.03,20,SAVE20,65,0,65.03,0,0,0,NONE,NONE,0,NONE
58489783,2,816176749,803745,1,138.02,15,SAVE10,138,0,138.02,0,0,0,NONE,NONE,1,NONE
58489783,3,993623425,866482,2,71.86,0,SPRING25,71,10,71.86,0,0,0,83175170,2,1,NONE
58490347,1,588854847,537952,2,95.28,0,SPRING25,95,20,95.28,0,0,0,NONE,NONE,0,8
58480676,1,472133569,722414,1,118.81,0,SPRING25,118,50,118.81,0,0,0,NONE,NONE,0,NONE
58488434,1,456495146,135488,1,141.84,20,SAVE10,141,0,141.84,0,0,0,87669591,NONE,0,NONE
58489424,1,980967608,132104,1,122.06,25,NONE,122,0,122.06,0,0,0,NONE,NONE,0,2
58489424,2,280608102,787426,1,174.11,10,SPRING25,174,50,174.11,0,0,0,80905171,NONE,0,NONE
58489424,3,320999780,362251,1,135.99,0,NONE,135,0,135.99,0,0,0,NONE,NONE,1,NONE
58485351,1,326374958,452399,2,167.93,15,LOYALTY,167,20,167.93,0,0,0,NONE,NONE,0,NONE
58485351,2,348876740,836402,1,102.61,20,SPRING25,102,50,102.61,0,0,0,NONE,NONE,0,NONE
58485351,3,968423842,569455,1,146.61,15,SAVE10,146,0,146.61,0,0,0,NONE,NONE,0,NONE
58486129,1,210228062,254744,2,82.39,15,NONE,82,10,82.39,0,0,0,NONE,NONE,0,4
58486129,2,332833150,765385,1,112.24,15,LOYALTY,112,0,112.24,0,0,0,89222882,NONE,0,NONE
58478407,1,455779115,104696,1,188.64,10,SPRING25,188,50,188.64,0,0,0,NONE,3,0,NONE
58485830,1,400843188,789746,2,169.67,25,SAVE10,169,0,169.67,0,0,0,NONE,NONE,0,NONE
58485830,2,678937668,308355,1,99.46,10,WELCOME,99,0,99.46,0,0,0,NONE,NONE,0,NONE
58488254,1,345966122,447606,2,58.02,20,LOYALTY,58,20,58.02,0,0,0,NONE,NONE,1,NONE
58488254,2,904433056,198846,1,95.13,25,SAVE10,95,0,95.13,0,0,0,NONE,4,0,NONE
58480631,1,712118705,542872,1,165.14,0,NONE,165,50,165.14,0,0,0,NONE,2,0,NONE
58480631,2,153025214,766266,2,130.07,10,NONE,130,0,130.07,0,0,0,NONE,NONE,1,9
58478182,1,382146629,615591,2,80.55,0,SAVE20,80,50,80.55,0,0,0,NONE,NONE,0,NONE
58478594,1,289251332,384840,2,101.03,0,LOYALTY,101,10,101.03,0,0,0,NONE,NONE,0,NONE
